Timestamp,Pressure_1,Pressure_2,Pressure_10,Pressure_12,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Heart_Rate,SpO2,Label
2025-03-06 04:31:40.943316,2.55437431604813,2.4690049312787523,2.263511255090198,2.114437153547468,-0.07396187694293523,0.8797484204478315,9.939716442754882,-0.15192787609564445,5.527143878280507,3.080553658398619,75.06919227307931,96.75539899488771,0
2025-03-06 04:31:41.043316,2.498607287887061,2.888274398085594,2.011779559866758,2.0939090572955594,-0.025638844643704965,0.9323780555975438,10.092232578798471,1.4903176017640452,7.246722566014925,3.001485171842342,74.55482556588471,97.02564564573524,0
2025-03-06 04:31:41.143316,2.4980770069136025,2.466253058064187,1.9122867118372273,1.969474696256421,-0.012597568493062206,1.1962799600010838,10.361134201966061,2.832511978383935,7.92585031298092,2.2338252006360566,75.29270716912579,96.63753223521813,0
2025-03-06 04:31:41.243316,2.884944329848847,2.638135363058015,1.8972191668569853,1.936936695107446,-2.0081529050211544e-05,1.073362499243119,10.066336232280497,3.4269950819848667,7.949608750583917,2.357809568091274,75.71150900625906,96.92003441127032,0
2025-03-06 04:31:41.343316,2.7073014041473904,2.440791100897432,1.808432007245068,2.0908731353412175,0.1332198535378331,1.1563415852134542,9.664376294579133,4.567947693118138,7.334312344997719,0.8124965588550951,75.73434411926347,97.24365730879003,0
2025-03-06 04:31:41.443316,2.661062305144867,2.4083456337477696,1.743102552002148,2.5124326687439678,0.064345843117131,1.1535899963249823,9.434258705751002,5.054783661758623,6.154368522545262,0.20109086608786544,76.2064838372362,97.04877004729477,0
2025-03-06 04:31:41.543316,2.6922902293270767,2.4356970034638175,1.8705597186538918,2.1047471406484943,-0.2819414224269638,0.8230103409439564,9.409559065194612,4.764596519427457,4.089358494361184,-0.7623860727222277,76.97400801630386,97.02691252192469,0
2025-03-06 04:31:41.643316,2.755057907561884,2.2012660761607212,1.982856760243131,2.252902799338778,0.004195692719349959,1.154735991403063,9.480348001570462,4.136435953595801,1.885807090400797,-1.8023961507689368,76.23611045124544,97.2731170565073,0
2025-03-06 04:31:41.743316,2.7514456925167514,2.220483389911926,1.7336955662889464,2.4568612273069292,-0.06061113906480961,0.7304610207549997,9.881307675307859,3.4760501859955046,-0.3018618232067588,-2.331114496566464,77.50780177631901,96.9594100162505,0
2025-03-06 04:31:41.843316,2.8073828599322623,2.212287221970987,1.6428630037773848,2.4849681383804327,0.042038973944721135,0.7077259727587553,10.297130045605094,1.8388568787682706,-2.9520728672399907,-2.7390410907084153,77.45916094338958,97.18927306194011,0
2025-03-06 04:31:41.943316,2.7937177026204303,2.0854774883033413,1.9051354948304569,2.5532072571616764,-0.13439619364163952,0.6298472032081056,10.371915674760832,0.7088814416119743,-4.8558073301893545,-3.110673218765007,77.49807075459296,97.01939604627495,0
2025-03-06 04:31:42.043316,2.7506673649578985,2.036251408657536,1.7379193797645325,2.8444716390860445,0.15758257470225942,0.42949197394448074,10.054305129629169,-1.207153064220576,-6.720769194295911,-2.7589929496127907,77.42122723301078,97.05700711951886,0
2025-03-06 04:31:42.143316,2.843864308844677,2.182965441103546,1.818171442107791,2.615617020730044,0.040555501575628594,0.6873264642405732,9.624725526042566,-1.8100257371129835,-7.741427303706988,-2.6764206888450444,77.58412300680567,96.81740427162055,0
2025-03-06 04:31:42.243316,2.80223039022454,2.1397504594465384,2.051687707468396,2.7462362500611235,-0.12495619170336474,0.5687000691282825,9.369086084448176,-3.611950693805135,-8.020452155530357,-2.3694177183749856,77.56219084847164,96.92769298077577,0
2025-03-06 04:31:42.343316,2.349155415237301,1.9706239582490404,2.059381042887439,2.8004566634180907,0.05597926321460256,0.6017036023031496,9.30460477092248,-4.515369866081756,-7.51007534212895,-1.6522668621075203,78.76106717558689,96.79037226507342,0
2025-03-06 04:31:42.443316,2.594337537194882,1.9935156338426507,2.0859579295453243,2.7169501416780917,0.03000485062285293,0.7463018343001188,9.61191616089981,-4.699028772130972,-6.295049960528969,-0.3872983210545201,78.89503663611865,96.9857132382662,0
2025-03-06 04:31:42.543316,2.4484358627386835,2.1248707485538336,2.242114779047368,2.654375871105735,0.0409176617847452,0.9291384662710651,9.853550039014134,-5.039933783231074,-4.84080462689173,0.09889702736507922,78.19083968371147,97.05856035158745,0
2025-03-06 04:31:42.643316,2.3977750010574264,1.8698946565282952,2.273510166666973,2.8102083720907856,0.13509823802020812,0.9655788538593655,10.286265785514923,-4.242785943505438,-3.0440786154311157,1.32826337173555,78.61670911031712,96.83349428423628,0
2025-03-06 04:31:42.743316,2.2106363432290466,2.069392711912259,2.577929015553316,2.9339127295548977,0.08868474932541139,1.1380259767364123,10.18920242350961,-3.6244960697746693,-0.25212831343508824,2.1075337151203244,79.07258159868694,97.30737683840272,0
2025-03-06 04:31:42.843316,2.456831110513884,2.266833920612069,2.3882421736323085,2.747955888289459,0.12236617771049711,0.9265059724114741,10.069487050241044,-2.550976474036213,2.512477363776325,2.389480133504336,79.00288652495674,97.0417159028638,0
